num,id,prompt,url,width,height,source_site
58,00041561-4024-49e8-ae48-e56a03aca743,"A detailed, high-resolution recreation of Walter White from 'Breaking Bad' in the style of Dark Souls, featuring his iconic bald head, glasses, and goatee. He is dressed in rugged, tattered armor with a greenish hue, reminiscent of the game's atmospheric and gritty aesthetic. The background is a desolate, foggy landscape typical of Dark Souls, with muted colors and a sense of foreboding. The lighting is dim and moody, casting dramatic shadows across his face and armor, enhancing the intense and ominous mood. The texture of the armor and the surrounding environment should be highly detailed, capturing the essence of the game's art direction.",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/00041561-4024-49e8-ae48-e56a03aca743.png,512,512,stablediffusionweb.com
60,00042341-976b-41f4-9b44-4e9679d5e8d8,"A close-up portrait of Asuna from 'Sao,' featuring her in a dynamic pose against a backdrop of a vibrant sunset sky. Her long, flowing red hair is adorned with golden accessories, and she wears a sleek, black and gold bodysuit that accentuates her curves. The lighting is soft yet dramatic, casting gentle shadows that highlight her glossy, pearlescent skin. The artwork is reminiscent of Greg Rutkowski and Gil Elvgren's style, with intricate details and a sense of movement in her hair and attire. The overall mood is one of elegance and power, capturing the essence of Asuna's character.",https://image.lexica.art/full_jpg/00042341-976b-41f4-9b44-4e9679d5e8d8,512,768,lexica.art
61,000437c0-f81a-4f1e-8b58-3b76c7c2652f,"A vibrant scene in Old Havana featuring spoonbills, toucans, and hornbills wading through a reflective puddle on a rainy day. The vintage cars parked along the cobblestone street add a nostalgic touch, while the weathered architecture of the surrounding buildings provides a rich backdrop. The image is rendered in a hyperrealistic style with a glossy surface and liquid texture, capturing every detail with cinematic lighting and a shallow depth of field. The scene is set against a moody sky, enhancing the atmospheric quality. This piece is trending on Behance and CGSociety, showcasing the artist's skill in creating a visually stunning and immersive environment.",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/000437c0-f81a-4f1e-8b58-3b76c7c2652f.png,512,512,stablediffusionweb.com
62,00045f9f-62e5-4892-983c-2011763a42ce,"Taylor Swift smoking a joint, full body shot, wearing a red and white bra, standing against a soft, neutral background with a subtle gradient. The lighting is warm and slightly diffused, highlighting her features and the texture of her hair. Her expression is confident and sultry, with bold makeup accentuating her eyes and lips. The image has a high ISO setting of 100, an aperture of f/8, and a shutter speed of 1/125, creating a crisp and sharp focus on her face while maintaining a slight blur in the background. The overall composition is intimate and artistic, with a postprocessed look that enhances the details and colors.",https://image.lexica.art/full_jpg/00045f9f-62e5-4892-983c-2011763a42ce,512,768,lexica.art
63,0004638d-df11-48c8-b245-66982651c57c,"A detailed, vibrant illustration of an old Jewish temple in the Pixar style, set against a vast desert landscape with golden sand dunes under a soft, warm sunset. The temple features intricate carvings on its door and arched entrance, casting long shadows across the sandy terrain. The scene is bathed in a gentle, diffused light that enhances the textures and colors of the desert and the temple's architecture, evoking a sense of ancient history and biblical significance.",https://image.lexica.art/full_jpg/0004638d-df11-48c8-b245-66982651c57c,512,768,lexica.art
64,00047043-2bd5-415f-8231-807c4bf01396,"A close-up portrait of a mermaid with vibrant, curly red hair cascading down her shoulders. Her emerald green eyes sparkle with a serene, almost ethereal glow. She has a tan complexion, accentuated by the soft, natural light filtering through the water above. The mermaid is adorned in a shimmering, deep red mermaid tail that flows elegantly around her. Beside her, a colorful fish with iridescent scales and bright green and yellow hues swims gracefully, adding a touch of life and movement to the scene. The background is a dreamy underwater setting, with gentle ripples and a hint of sunlight breaking through the surface, creating a tranquil and magical atmosphere. The overall composition is rich in detail, with a focus on the mermaid's expressive eyes and the vibrant colors of her surroundings.",https://image.lexica.art/full_jpg/00047043-2bd5-415f-8231-807c4bf01396,512,768,lexica.art
65,000482b6-83da-41e4-8f15-452a0697d67f,"A serene lakeside scene at sunrise, with a rustic cabin nestled among lush greenery and towering mountains shrouded in mist. The foreground features vibrant yellow wildflowers and a calm, mirror-like lake reflecting the surrounding landscape. Tents are pitched along the shore, and a small wooden boat floats gently on the water. The painting has a naturalistic style with bold, expressive brushstrokes and a harmonious blend of cool and warm tones, capturing the tranquil beauty of nature.",https://image.lexica.art/full_jpg/000482b6-83da-41e4-8f15-452a0697d67f,512,768,lexica.art
66,0004a0ac-4786-43ff-93d3-0bfd8af30cc2,"A highly detailed digital painting of Aizen Sosuke from Bleach, rendered with atmospheric lighting and octane render using Unreal Engine. The scene is set in a dimly lit, futuristic hallway with neon lights casting dramatic shadows. The character stands in profile, wearing a long, flowing cloak that drapes elegantly over his shoulders. His hair is spiky and dark, adding to the mysterious and intense mood. The background features a glowing, circular portal at the end of the hallway, emitting a warm, inviting light that contrasts with the cool blue tones of the surrounding environment. The overall atmosphere is one of suspense and anticipation, capturing the essence of a pivotal moment in the story.",https://image.lexica.art/full_jpg/0004a0ac-4786-43ff-93d3-0bfd8af30cc2,512,768,lexica.art
68,0004a302-196a-463f-9fbe-7054bcd5d0c0,"A skier mid-air after a jump on a vibrant, colorful ski slope at sunset. The scene is set against a backdrop of majestic mountains under a sky painted with hues of orange, pink, and purple. The skier, wearing a red backpack and a white helmet, is captured in dynamic motion, with ski poles extended. The slope is adorned with rainbow stripes, adding a playful and surreal element to the landscape. The surrounding area is dotted with tall evergreen trees, and the overall composition is smooth and clean, with no jagged lines or edges. The image is rendered in high detail, with ultra-sharp focus and a 4K resolution, giving it a hyper-realistic and almost octane-rendered quality. The style is reminiscent of Adobe illustration and Photoshop, with a simple yet sophisticated vector design that maintains a high level of detail and smoothness throughout.",https://image.lexica.art/full_jpg/0004a302-196a-463f-9fbe-7054bcd5d0c0,512,768,lexica.art
70,0004c349-10f8-49a6-8812-4151736cf19e,"Create a hyper-realistic, detailed portrait of El Chavo del Ocho from the animated series, styled in the iconic Tim Burton aesthetic. The character should be depicted wearing his signature striped sweater with red, yellow, and green stripes, paired with a vibrant green and yellow hat. The background should be a dimly lit, vintage setting with warm, golden tones, evoking a nostalgic atmosphere. Use intricate textures and lighting to highlight the character's facial features and clothing details, capturing the essence of both El Chavo and Tim Burton's unique visual style.",https://image.lexica.art/full_jpg/0004c349-10f8-49a6-8812-4151736cf19e,512,768,lexica.art
71,0004d185-5af5-4aeb-8f57-ea4c5d9a4110,"A white Maltese dog sitting on a hill, gazing at a vibrant fireworks display in the night sky. The scene is bathed in warm, golden light from the setting sun, creating a serene and magical atmosphere. The fireworks burst with bold, colorful explosions, casting a dynamic glow over the landscape. The dog's fur is meticulously detailed, with soft, flowing strands illuminated by the firelight. The background features a picturesque view of distant hills and a calm body of water, adding depth and tranquility to the composition. The artwork is rendered in a highly detailed, photorealistic style, with cinematic lighting and bold colors that bring the scene to life. The artist's signature style, reminiscent of Range Murata and Akiyuki Shinbou, adds a touch of elegance and emotional depth to the piece.",https://image.lexica.art/full_jpg/0004d185-5af5-4aeb-8f57-ea4c5d9a4110,512,768,lexica.art
72,0004d667-9f2f-4913-910a-6bc80f4e49d7,"A close-up of an anthropomorphic fox animal, wearing a navy blue utility cap, polarized sports sunglasses, and a bulletproof vest. The fox has a serious expression, with sharp, focused eyes reflecting the environment. The fur is detailed with warm orange and white tones, and the whiskers are prominently visible. The background is softly blurred, emphasizing the fox's face and attire. The lighting is natural, casting subtle shadows that highlight the texture of the fur and the reflective surface of the sunglasses. The overall mood is intense and slightly mysterious, with a hint of adventure or readiness for action.",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/0004d667-9f2f-4913-910a-6bc80f4e49d7.png,512,512,stablediffusionweb.com
74,0004e714-0211-4a4c-8f77-6ea29bfc7746,"A highly detailed coat of arms featuring a majestic wolf head as the central motif. The wolf's fur is intricately textured with shades of gray, white, and brown, highlighted by golden accents on its ears and around the eyes. The shield is adorned with ornate gold detailing, including a central emblem of a crown flanked by laurel wreaths. The background is a deep, dark gray, creating a dramatic contrast that emphasizes the golden frame and the intricate details of the coat of arms. The overall composition is rich and regal, with a focus on the wolf's fierce and noble expression.",https://image.lexica.art/full_jpg/0004e714-0211-4a4c-8f77-6ea29bfc7746,512,768,lexica.art
76,0004e974-0665-45e9-a0a7-9d9b9717aa9e,"A dramatic space battle viewed from the surface of a barren, rocky planet under a fiery orange sky. Two massive, glowing red planets dominate the background, their surfaces marked by intense volcanic activity and molten lava flows. A sleek, futuristic spaceship is seen launching from a launchpad amidst a cloud of dust and smoke, with bright blue starbursts illuminating the scene. The landscape features rugged mountains and a vast, desolate expanse of sand dunes, creating a stark contrast between the fiery heavens and the cold, desolate ground below.",https://image.lexica.art/full_jpg/0004e974-0665-45e9-a0a7-9d9b9717aa9e,640,640,lexica.art
78,0004ee1b-0c59-468b-b700-9ac03dad3fb0,"A colossal golden wheel of time, intricately detailed with celestial symbols, suspended majestically in a vast, dark room that transitions into a cosmic vista. The wheel is bathed in a warm, ethereal glow, casting a mystical aura over the scene. Surrounding the wheel are swirling galaxies, twinkling stars, and distant nebulae, creating a sense of infinite space and time. The room itself is adorned with ancient, mystical runes etched into the walls, adding to the enigmatic atmosphere. The background features a serene landscape with silhouetted mountains and a tranquil body of water reflecting the celestial light, enhancing the otherworldly beauty of the setting. The overall mood is one of awe-inspiring wonder and profound mystery, with a touch of magical energy permeating the entire composition. --v 4",https://image.lexica.art/full_jpg/0004ee1b-0c59-468b-b700-9ac03dad3fb0,768,512,lexica.art
79,0004f0d1-8b44-4c7b-8a8f-13d31aeee16a,"A detailed painting inspired by Syd Mead's futuristic style, depicting an ancient sci-fi civilization's laundry room bathed in the warm glow of a purple sun. The room features Beksinski-inspired architecture with intricate, organic shapes and a cracked, industrial floor. The lighting casts dramatic shadows, highlighting the metallic textures and the rustic, worn-out appearance of the machinery. The overall mood is a blend of nostalgia and advanced technology, evoking a sense of history intertwined with future innovation.",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/0004f0d1-8b44-4c7b-8a8f-13d31aeee16a.png,512,512,stablediffusionweb.com
81,000526fa-1bc9-4573-bd64-047405a62ff0,"A young man wearing glasses in a Hayao Miyazaki-inspired drawing style. He has short black hair and is dressed in a light blue and white striped shirt with a red tie. The background features a serene landscape with rolling hills, a clear blue sky, and fluffy white clouds. The scene is bathed in warm, golden sunlight, creating a peaceful and nostalgic atmosphere. The art style is detailed and vibrant, capturing the essence of Miyazaki's whimsical and enchanting world.",https://image.lexica.art/full_jpg/000526fa-1bc9-4573-bd64-047405a62ff0,512,768,lexica.art
83,00053679-2f55-471d-8b69-4f42cba47094,"A full-body shot of a green mantis-like creature with intricate mantid features, including large compound eyes, long antennae, and detailed wing structures. The illustration should be highly detailed, with a focus on the texture and patterns of the insect's exoskeleton. The background should have a soft, blurred effect with a gradient of warm and cool tones, creating a cinematic and dramatic atmosphere. The lighting should be dramatic, highlighting the creature's form and adding depth to its features. The overall style should be reminiscent of high-quality fantasy artwork found on ArtStation and CGSociety, with a strong emphasis on realism and attention to detail. The image should be rendered at 8k resolution for maximum clarity and impact.",https://image.lexica.art/full_jpg/00053679-2f55-471d-8b69-4f42cba47094,512,768,lexica.art
85,00053dad-0b4f-477a-b4e7-d14e4d945718,"A half-portrait of a steampunk Russian goddess mecha in the style of 'Horizon Zero Dawn' and 'League of Legends,' featuring intricate and elegant armor with golden accents and mechanical details. The character's expression is serene yet powerful, with a soft, ethereal glow illuminating her face. The background is a blend of futuristic and classical elements, creating a striking contrast. The artwork is highly detailed, with smooth, sharp focus and a digital painting style reminiscent of ArtStation concept art. The composition is balanced, with a strong emphasis on the character's intricate armor and the interplay of light and shadow. The overall mood is both majestic and mysterious, capturing the essence of a fusion between ancient and futuristic aesthetics.",https://image.lexica.art/full_jpg/00053dad-0b4f-477a-b4e7-d14e4d945718,512,768,lexica.art
86,00054bf8-a96a-4019-8250-a13838fe3963,"A vibrant claymation lemon monster character from the movie 'Legend,' with exaggerated features such as large eyes, sharp teeth, and a wide grin. The lemon has a textured surface with red spots and green accents on its feet, sitting on a yellow plate against a warm, softly lit kitchen background. The scene captures a playful and whimsical mood, reminiscent of stop-motion animation.",https://image.lexica.art/full_jpg/00054bf8-a96a-4019-8250-a13838fe3963,512,768,lexica.art
87,0005575f-2086-4c9b-91ff-dc17ac978462,"A super cute, adorable cartoon character resembling a baby wearing a bear costume. The character has large, expressive eyes with long eyelashes, a small nose, and a wide, open mouth showing a cheerful expression. The costume features a dark purple hood with golden ears and a zipper detail on the front. The character's body is orange, and it stands on golden feet. The background is a soft gradient of warm colors, creating a dreamy and surreal atmosphere. The lighting is soft and diffused, highlighting the character's features and giving the image a gentle, ethereal quality. The overall mood is whimsical and enchanting, reminiscent of trending artwork on ArtStation.",https://image.lexica.art/full_jpg/0005575f-2086-4c9b-91ff-dc17ac978462,512,768,lexica.art
88,00059736-1487-424b-a70b-2abbc050eba2,"A muscular blond woman with large legs stands confidently on a sandy beach, wearing a white bikini top and colorful bikini bottoms. Her long blonde hair flows freely, catching the sunlight. The background features a blurred ocean with gentle waves, and the sky is a gradient of warm hues, suggesting a late afternoon or early evening setting. The lighting is soft yet vibrant, highlighting her well-defined muscles and the texture of her skin. The overall mood is serene and glamorous, with a focus on her athletic physique and the natural beauty of the coastal environment.",https://image.lexica.art/full_jpg/00059736-1487-424b-a70b-2abbc050eba2,512,768,lexica.art
89,000597b9-368a-4491-bd13-0ec147735519,"A cute, small humanoid antelope character sitting in a cozy movie theater, enjoying a large striped bucket of popcorn while watching a film. The setting is warmly lit with soft, ambient lighting that creates a cinematic atmosphere. The antelope has expressive blue eyes and fluffy fur, with a playful and endearing expression. The theater seats are upholstered in a rich, warm brown leather, adding to the luxurious feel. The popcorn bucket is overflowing with golden, buttery kernels, and the scene is rendered with hyperrealistic detail using Unreal Engine 5, showcasing intricate textures and lighting effects. The overall mood is whimsical and charming, reminiscent of the art style of Mark Ryden and Hayao Miyazaki, with a touch of Pixar's signature animation finesse.",https://image.lexica.art/full_jpg/000597b9-368a-4491-bd13-0ec147735519,512,768,lexica.art
90,0005a664-4148-4524-85f2-2fc42cc70d19,"A majestic tiger wearing a construction helmet and safety vest, standing proudly in front of a futuristic, snow-covered train station at dusk. The train station features sleek, modern architecture with large, illuminated windows displaying intricate architectural models inside. The scene is bathed in warm, golden light from the interior, contrasting with the cool blue tones of the exterior and the snowy landscape. The sky is filled with dramatic clouds, adding a sense of depth and atmosphere to the image.",https://image.lexica.art/full_jpg/0005a664-4148-4524-85f2-2fc42cc70d19,512,768,lexica.art
91,0005ae94-5951-4c5e-8cc9-9d898796c002,"Create a vibrant portrait of Shakira wearing a sparkling red dress with intricate details. Her hair should be styled in voluminous waves, cascading down her shoulders. She should be adorned with large, elegant gold hoop earrings and a delicate necklace. The background should feature a soft, blurred gradient of blue and purple hues, creating a dreamy and ethereal atmosphere. The lighting should be warm and flattering, highlighting her radiant smile and smooth skin texture. Use a painterly style with rich, saturated colors and a high level of detail to bring out the essence of her beauty.",https://image.lexica.art/full_jpg/0005ae94-5951-4c5e-8cc9-9d898796c002,512,768,lexica.art
92,0005b6d5-80fb-4a09-afe9-2b1cdcdcfe04,"A sleek, modern motorcycle with vibrant teal and orange accents is being ridden by a rider wearing a full-face helmet and leather gear. The motorcycle is captured in motion on a winding road at sunset, with warm, golden light illuminating the scene. The background features blurred motion lines, emphasizing the speed of the ride. The overall style is dynamic and stylish, with a focus on the details of the motorcycle and the rider's attire.",https://image.lexica.art/full_jpg/0005b6d5-80fb-4a09-afe9-2b1cdcdcfe04,512,768,lexica.art
94,0005dd7d-522d-4789-b52e-cfcd32d9ca89,"Create a highly detailed anime-style illustration of a tall blonde woman standing full body. She has straight, chin-length hair adorned with intricate golden accessories. Her attire includes a luxurious leather corset with gold embellishments, a matching choker, and tall, ornate leather boots. The background should feature a dramatic sky with soft, glowing orbs floating around, adding a mystical and ethereal atmosphere. The lighting should be warm and focused on her, highlighting the textures and details of her outfit and skin. The overall mood should be regal and powerful.",https://image.lexica.art/full_jpg/0005dd7d-522d-4789-b52e-cfcd32d9ca89,512,768,lexica.art
95,00063504-dc83-49a7-9db1-a7a65a68ef19,"A vibrant desert clown stands confidently in front of a futuristic, cyberpunk gas station. The clown is dressed in a striking orange jumpsuit adorned with patches, paired with a tall, colorful top hat. The gas station features sleek, neon-lit pumps with a retro-futuristic design, set against a backdrop of rolling sand dunes bathed in warm, golden sunlight. The scene exudes a surreal, otherworldly atmosphere, blending elements of the desert with advanced technology. The lighting is dramatic, casting long shadows and highlighting the textures of the sand and the glossy surfaces of the gas station. The overall mood is one of mystery and intrigue, inviting viewers to ponder the story behind this unique character and setting.",https://image.lexica.art/full_jpg/00063504-dc83-49a7-9db1-a7a65a68ef19,512,768,lexica.art
96,000657d3-4843-465a-b3f4-01927b5db40e,"A black and white illustration of a group of seven people standing on a riverbank, silhouetted against the backdrop of a foggy cityscape. The individuals are gazing out at a sleek, modern boat sailing past them on the calm water. The city skyline features towering skyscrapers with intricate architectural details, some emitting plumes of smoke from their chimneys. The atmosphere is moody and atmospheric, with soft fog enveloping the lower portions of the buildings and reflecting off the water's surface. The scene is captured in a painterly style with high contrast and a sense of depth, emphasizing the interplay between light and shadow.",https://image.lexica.art/full_jpg/000657d3-4843-465a-b3f4-01927b5db40e,512,768,lexica.art
97,00065fc0-0b09-4f95-b8c7-6669e4697de7,"A vibrant and appetizing salad featuring tender slices of beef, fresh spinach leaves, and glossy mushrooms, all served in a rustic red bowl. The dish is garnished with a drizzle of balsamic glaze, enhancing its rich, earthy tones. The background is a rustic wooden table with a red napkin adding a pop of color, creating a warm and inviting atmosphere. The lighting is soft yet bright, highlighting the textures and colors of the ingredients, making the salad look incredibly fresh and delicious.",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/00065fc0-0b09-4f95-b8c7-6669e4697de7.png,512,512,stablediffusionweb.com
98,00069832-ea69-4975-ab54-09cdf8d0c1d0,"A low-quality, grainy iPhone photo of Joe Biden standing ominously deep in a dense, foggy forest with a demonic smile on his face. The scene is captured through a trail cam, creating a creepy and eerie atmosphere. The trees are bare, adding to the unsettling ambiance, and the fog adds a layer of mystery and low visibility. The image has a vintage, almost horror movie feel, with muted colors and a slightly desaturated look.",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/00069832-ea69-4975-ab54-09cdf8d0c1d0.png,1024,704,stablediffusionweb.com
99,0006a148-c893-47b3-8a20-0c876005862e,"A menacing, elderly witch woman with piercing eyes and a stern expression, wearing a dark, ornate hat adorned with gold accents. Her long, flowing white hair cascades down her shoulders, complementing her regal yet sinister attire. She stands against a dimly lit background with flickering candles casting eerie shadows, enhancing the ominous atmosphere. Her makeup is dramatic, with smoky eyeshadow and bold red lipstick, adding to her intimidating presence. The setting is a mystical, gothic interior, possibly a castle or a dark room, with a sense of foreboding and danger.",https://image.lexica.art/full_jpg/0006a148-c893-47b3-8a20-0c876005862e,512,768,lexica.art
